,description,preprocessed_description,index,tfidf_sum,tfidf_mean,emotions_sum,emotions_mean,text_length,capital_letters_count,numbers_count,question_marks_count,currency_signs_count,capital_words_count,possible_email,possible_address,non_polish_char_count,possible_phone_numbers,personal_info_keywords_count,inspiring_keywords_count,money_related_keywords_count,link,dodane-data,id,title,category-tree-item,user-profile-link,filters,pay_low,pay_high,pay_currency,pay_period,Lokalizacja,Wymiar pracy,Typ umowy,user-profile-link-hash
0,"Poszukuję do współpracy osób:z doświadczeniem pracy w sieci Żabkaz doświadczeniem pracy w innej sieci sklepów bez doświadczenia, chcących rozpocząć przygodę na rynku pracyuczących się/studentów, chcących zarobić na wakacje :)Jeśli jesteś osobą pozytywnie nastawioną, uczciwą, komunikatywną, obowiązkową zapraszam do kontaktu. Do Twoich obowiązków będzie należało:obsługa klienta zgodna ze standardem siecidbałość o sklep: punktualne otwarcia/zamknięcia, zatowarowanie, czystość, miłą atmosferęmożesz poćwiczyć języki obce, jeśli chcesz :) głównie angielski (sklep znajduje się w sercu miasta i odwiedzają go turyści zagraniczni)W zamian oferuję:atrakcyjną stawkę godzinową (w przypadku osób uczących się, stawka brutto to stawka ""na rękę""pracę zmianową z elastycznym grafikiemprzyjazną atmosferę pracy, mam wieloletnie doświadczenie w zarządzaniu zespołem i dogaduję się z pokoleniem ""Y"" :)Jesteś? to napisz lub zadzwoń.Pozdrawiam, Sylwia","poszukiwać współpraca osób: doświadczyć praca sieć żabka doświadczyć praca inny sieć sklep doświadczenia, chcieć rozpocząć przygoda rynek pracyuczyć /studentów, chcieć zarobić wakacje :)jeśli być osoba pozytywn nastawioną, uczciwą, komunikatywną, obowiązkowy zapraszać kontaktu. dojciec twój obowiązek należało:obsługa klient zgodny z standard siecidbałość sklep: punktualny otwarcia/zamknięcia, zatowarowanie, czystość, miły atmosferęmóc poćwiczyć język obce, chcieć :) głównia angielski (sklepić znajdywać serce miasto odwiedzać turysta zagraniczni)wyspa zamiana oferuję:atrakcyjny stawka godzinowy ( przypadek osoba uczyć , stawka brutto stawka "" rękę""praca zmianowy elastyczny grafikiemprzyjazny atmosfera pracy, wieloletni doświadczyć zarządzanie zespół dogadywać pokolenie ""y"" :)jesteś? napisać zadzwoń.pozdrawiam, sylwi",0,8.238752889869186,0.1029844111233648,69.0,0.8518518518518519,938,10,0,0,0,1,,,34,,0,1,0,https://www.olx.pl/oferta/praca/sprzedawca-kasjer-w-sklepie-zabka-w-centrum-w-wa-CID4-IDLcDgT.html,2023-05-20, 697498691,Sprzedawca/Kasjer w sklepie Żabka w Centrum W-wa,"Strona główna/Praca/Pracownik sklepu/Kasjer, pracownik sklepu/Kasjer, pracownik sklepu - Mazowieckie/Kasjer, pracownik sklepu - Warszawa/Kasjer, pracownik sklepu - Śródmieście",https://www.olx.pl/oferty/uzytkownik/fhPGZ/,Odpowiednie doświadczenie zawodowe/Praca zmianowa/Praca w weekendy/Elastyczny czas pracy,22.0,28.0,zł, godz. brutto,"Warszawa, Śródmieście",Pełny etat,Umowa zlecenie,-7688738752645369909
